ALD;COST IN CLOUD;NU;MT
90.67014572124091;124339.19999999633;27950.96;9.599999999999971
107.70708458153668;18630.839999996344;25107.46;9.599999999999971
82.64256872385285;44337.51404072505;26001.96;9.599999999999971
100.64429147290774;46874.8399999961;27985.46;9.599999999999971
77.5377157554317;41410.83999999558;26135.96;9.599999999999971
95.15807437229958;60134.737449084634;26492.96;9.599999999999971
103.35707876294634;44740.039999996094;26839.96;9.599999999999971
115.60326811875014;43924.75999999604;29130.96;9.599999999999971
94.6989893913996;24361.039999995875;26281.46;9.599999999999971
103.09732070002677;23037.8799999966;23268.46;9.599999999999971
