ALD;COST IN CLOUD;NU;MT
48.15941713608752;13262.780209000663;13388.6;5.999999999999997
48.51026318361651;16121.294999996737;18378.1;5.999999999999997
32.8354822856669;10181.509285712422;10803.6;5.9999999999999964
45.83303532783838;16569.49499999667;18162.6;5.999999999999999
101.16733767109613;17390.96071428216;22705.1;5.999999999999999
71.98463826913373;18288.812142853574;22436.6;5.9999999999999964
52.94322590985532;9846.494999998216;9998.6;5.999999999999999
47.796226111117164;15459.709285711162;17164.1;5.9999999999999964
65.72433733244911;14198.369469450688;15109.1;5.999999999999999
42.67539618741353;15673.094999996816;16598.6;5.999999999999999
