ALD;COST IN CLOUD;NU;MT
64.9003531708056;16782.599999996266;19330.56;5.599999999999969
84.09709502162082;15437.99999999657;18998.06;5.599999999999969
92.71942350609399;14143.199999996936;16746.06;5.599999999999969
88.91202190195456;13794.59999999694;16438.56;5.599999999999969
72.61389708639656;14840.399999996722;18244.06;5.599999999999969
68.07590038370117;16184.999999996344;20139.56;5.599999999999969
73.00322212386858;15039.59999999665;19089.06;5.599999999999969
84.07490361295078;13993.799999996932;17922.56;5.599999999999969
80.44229600322748;14989.799999996661;18668.06;5.599999999999969
79.89253994189743;19170.999999996708;18389.56;5.599999999999969
